app_id,name,degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector,local_clustering_coefficient,global_clustering_coefficient,community
386360,SMITE®,35,0.03308128544423441,0.004578258069290824,0.3667123392788892,0.030604064578641597,0.0398093464231968,0.25273606515652836,1
291480,Warface,35,0.03308128544423441,0.003976898089131837,0.36585553474786375,0.04220451131701466,0.03849672665336957,0.25273606515652836,0
274170,Hotline Miami 2: Wrong Number,35,0.03308128544423441,0.006672195026695078,0.3706181511765342,0.05652340171403862,0.04400931237300111,0.25273606515652836,0
812140,Assassin's Creed® Odyssey,35,0.03308128544423441,0.0026298253708294493,0.36974301976879737,0.03654156614518811,0.060588714714120674,0.25273606515652836,1
447040,Watch_Dogs® 2,35,0.03308128544423441,0.0027842585391666974,0.3771645978452486,0.08254479823818672,0.061848099776822464,0.25273606515652836,0
674940,Stick Fight: The Game,34,0.03213610586011342,0.00254890634308123,0.36872724224196,0.06797889671244335,0.04248751140990352,0.25273606515652836,0
254700,resident evil 4 / biohazard 4,33,0.031190926275992438,0.007644955466149745,0.36149173267892043,0.022272941584693753,0.039902849161790786,0.25273606515652836,1
698780,Doki Doki Literature Club!,33,0.031190926275992438,0.0058811644070735115,0.3731203388532622,0.030543397807513646,0.03226573877248251,0.25273606515652836,1
322170,Geometry Dash,32,0.030245746691871456,0.0046233722424705685,0.3638718099273873,0.044248088610662546,0.04622511839180018,0.25273606515652836,0
232090,Killing Floor 2,32,0.030245746691871456,0.006595450472289736,0.3605207264898366,0.031104410097699473,0.03489527938994412,0.25273606515652836,2
3590,Plants vs. Zombies GOTY Edition,32,0.030245746691871456,0.008888285123074798,0.3645778087825045,0.044174894833866246,0.03094250063710446,0.25273606515652836,0
233450,Prison Architect,32,0.030245746691871456,0.005146547181884192,0.3548024974443029,0.017852858388120754,0.0379480473907934,0.25273606515652836,2
211820,Starbound,32,0.030245746691871456,0.005602724336980646,0.3700342706705452,0.04179292604150795,0.04456837812253231,0.25273606515652836,2
379430,Kingdom Come: Deliverance,32,0.030245746691871456,0.002054573810702702,0.3620489453689843,0.028624557308154823,0.06756877521923364,0.25273606515652836,1
304390,FOR HONOR™,31,0.029300567107750475,0.0035923387575265593,0.35969257780724123,0.026796522438908805,0.04758697726899927,0.25273606515652836,1
55230,Saints Row: The Third,31,0.029300567107750475,0.0054751184801110535,0.3720859458346591,0.05662798071289893,0.06061294664926266,0.25273606515652836,0
10,Counter-Strike,30,0.02835538752362949,0.005616266576008516,0.36599805735586843,0.03316614634465087,0.034588910787584054,0.25273606515652836,2
519860,DUSK,30,0.02835538752362949,0.008165820691209063,0.3317503577798426,0.009953856721505063,0.03996787212486117,0.25273606515652836,4
244850,Space Engineers,30,0.02835538752362949,0.0061156903682257615,0.37149743504646665,0.0304497344912736,0.036125377953916786,0.25273606515652836,2
48700,Mount & Blade: Warband,30,0.02835538752362949,0.007979839841555158,0.3590053546933566,0.019699499417065475,0.03196692592743969,0.25273606515652836,0
414340,Hellblade: Senua's Sacrifice,30,0.02835538752362949,0.004505782341282318,0.35777494791794145,0.024617790854624167,0.04273014845712281,0.25273606515652836,2
646910,The Crew™ 2,30,0.02835538752362949,0.0058452181260898834,0.375957188168273,0.04976433363106902,0.05562788689603073,0.25273606515652836,0
214490,Alien: Isolation,30,0.02835538752362949,0.003668964802695667,0.3710572722087339,0.02835987058176645,0.03960187500996707,0.25273606515652836,1
221910,The Stanley Parable,30,0.02835538752362949,0.006162129500039512,0.36093623251345147,0.02345558969740147,0.029911122626981604,0.25273606515652836,0
289070,Sid Meier’s Civilization® VI,29,0.027410207939508508,0.005326826699794168,0.36945222698879837,0.026997228011797363,0.03164204451126743,0.25273606515652836,1
548430,Deep Rock Galactic,29,0.027410207939508508,0.012409214112404244,0.35214280855791386,0.015485512131173957,0.022519352568613652,0.25273606515652836,1
815370,Green Hell,29,0.027410207939508508,0.0063894720962813295,0.35520491993667835,0.028765939320590714,0.03665935266001612,0.25273606515652836,0
305620,The Long Dark,29,0.027410207939508508,0.007554940392805802,0.35227484560649197,0.01640058614165131,0.020422126741583217,0.25273606515652836,1
239140,Dying Light,28,0.026465028355387523,0.004402276544682874,0.372824211600204,0.04212715448741773,0.03962684695234867,0.25273606515652836,0
20900,The Witcher: Enhanced Edition Director's Cut,28,0.026465028355387523,0.002875347936106677,0.3740115498537079,0.03021206630802429,0.05194211344774873,0.25273606515652836,1
110800,L.A. Noire,28,0.026465028355387523,0.0036586953590910802,0.3491330409634018,0.025076431168914858,0.04136206554799095,0.25273606515652836,2
555160,Pavlov VR,28,0.026465028355387523,0.0031033462376292963,0.3504352902769542,0.02539710332493117,0.05364333931129221,0.25273606515652836,0
573090,Stormworks: Build and Rescue,28,0.026465028355387523,0.0032436554334754277,0.36872724224196,0.05042333711599927,0.052519329090468136,0.25273606515652836,0
